path,label
Dataset\Tinea\t-confluent-reticulate-papillomatosis-3.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-20.jpg,1
Dataset\Melanoma\ISIC_7604178.jpg,1
Dataset\Melanoma\ISIC_7013005.jpg,1
Dataset\Tinea\v-tinea-incognito-4.jpg,1
Dataset\Melanoma\ISIC_6974286.jpg,1
Dataset\Melanoma\ISIC_6713062.jpg,1
Dataset\Tinea\7_13.jpg,1
Dataset\Melanoma\ISIC_7612324.jpg,1
Dataset\Melanoma\ISIC_7376243.jpg,1
Dataset\random\violation_event_GUEST-LIFT-2-KRISHNA-JEWELLERS-SIDE_occupancy-monitoring_20230718-131506_mp4-6_jpg.rf.e59c054f20e0307c1021c2590b5995a2.jpg,0
Dataset\Melanoma\ISIC_7609643.jpg,1
Dataset\Tinea\t-tinea-palm-21.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-15.jpg,1
Dataset\Tinea\t-tinea-face-24.jpg,1
Dataset\Melanoma\ISIC_6898502.jpg,1
Dataset\Melanoma\ISIC_7050843.jpg,1
Dataset\Melanoma\ISIC_7121365.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-55.jpg,1
Dataset\Tinea\t-tinea-foot-webs-21.jpg,1
Dataset\Tinea\t-confluent-reticulate-papillomatosis-7.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-63.jpg,1
Dataset\Melanoma\ISIC_7194569.jpg,1
Dataset\Tinea\t-tinea-incognito-56.jpg,1
Dataset\Melanoma\ISIC_7106587.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-14.jpg,1
Dataset\Melanoma\ISIC_7073692.jpg,1
Dataset\Tinea\t-id-reaction-4.jpg,1
Dataset\Melanoma\ISIC_7266462.jpg,1
Dataset\Melanoma\ISIC_7302456.jpg,1
Dataset\Melanoma\ISIC_7014985.jpg,1
Dataset\Melanoma\ISIC_7171657.jpg,1
Dataset\Melanoma\ISIC_7424382.jpg,1
Dataset\random\n03633091_ladle.JPEG,0
Dataset\Melanoma\ISIC_7544537.jpg,1
Dataset\Melanoma\ISIC_7264251.jpg,1
Dataset\Melanoma\ISIC_6945921.jpg,1
Dataset\Tinea\v-tinea-foot-webs-55.jpg,1
Dataset\Tinea\t-candida-penis-4.jpg,1
Dataset\Melanoma\ISIC_7434918.jpg,1
Dataset\Melanoma\ISIC_7472836.jpg,1
Dataset\Melanoma\ISIC_6754034.jpg,1
Dataset\Tinea\v-tinea-body-192.jpg,1
Dataset\Melanoma\ISIC_7186503.jpg,1
Dataset\Melanoma\ISIC_7066723.jpg,1
Dataset\Melanoma\ISIC_6938489.jpg,1
Dataset\Melanoma\ISIC_7183251.jpg,1
Dataset\Melanoma\ISIC_7321062.jpg,1
Dataset\Tinea\t-id-reaction-8.jpg,1
Dataset\Tinea\t-perleche-60.jpg,1
Dataset\Melanoma\ISIC_7264813.jpg,1
Dataset\Tinea\t-tinea-incognito-30.jpg,1
Dataset\random\n03141823_crutch.JPEG,0
Dataset\Melanoma\ISIC_7129740.jpg,1
Dataset\Melanoma\ISIC_7407763.jpg,1
Dataset\Tinea\t-tinea-scalp-48.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-43.jpg,1
Dataset\Melanoma\ISIC_6745477.jpg,1
Dataset\Melanoma\ISIC_7399986.jpg,1
Dataset\Melanoma\ISIC_6824842.jpg,1
Dataset\Tinea\v-tinea-body-160.jpg,1
Dataset\Melanoma\ISIC_7219262.jpg,1
Dataset\Melanoma\ISIC_7036741.jpg,1
Dataset\Melanoma\ISIC_6800834.jpg,1
Dataset\Melanoma\ISIC_7492682.jpg,1
Dataset\Melanoma\ISIC_7527413.jpg,1
Dataset\Tinea\v-tinea-hand-dorsum-58.jpg,1
Dataset\Melanoma\ISIC_7547058.jpg,1
Dataset\Melanoma\ISIC_7416702.jpg,1
Dataset\Tinea\t-03ContactDerm050127.jpg,1
Dataset\Tinea\t-tinea-palm-4.jpg,1
Dataset\random\n02879718_bow.JPEG,0
Dataset\Melanoma\ISIC_6997436.jpg,1
Dataset\Melanoma\ISIC_7382594.jpg,1
Dataset\Melanoma\ISIC_6934334.jpg,1
Dataset\Melanoma\ISIC_7242312.jpg,1
Dataset\Melanoma\ISIC_7325079.jpg,1
Dataset\Melanoma\ISIC_7253878.jpg,1
Dataset\Melanoma\ISIC_6661491.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-19.jpg,1
Dataset\Melanoma\ISIC_7526530.jpg,1
Dataset\Melanoma\ISIC_7235020.jpg,1
Dataset\random\000000082990_jpg.rf.abf67fa982f9e0631ca153b39b2a4301.jpg,0
Dataset\Melanoma\ISIC_6952095.jpg,1
Dataset\Melanoma\ISIC_7023656.jpg,1
Dataset\Melanoma\ISIC_7141965.jpg,1
Dataset\Melanoma\ISIC_7254389.jpg,1
Dataset\Melanoma\ISIC_6841218.jpg,1
Dataset\Melanoma\ISIC_6906203.jpg,1
Dataset\Melanoma\ISIC_7328463.jpg,1
Dataset\random\n04238763_slide_rule.JPEG,0
Dataset\Melanoma\ISIC_7571027.jpg,1
Dataset\Melanoma\ISIC_7121454.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-14.jpg,1
Dataset\Melanoma\ISIC_7383585.jpg,1
Dataset\Melanoma\ISIC_7437293.jpg,1
Dataset\Melanoma\ISIC_6882733.jpg,1
Dataset\Melanoma\ISIC_6900068.jpg,1
Dataset\Tinea\t-tinea-body-133.jpg,1
Dataset\Tinea\v-tinea-scalp-46.jpg,1
Dataset\Tinea\t-tinea-versicolor-128.jpg,1
Dataset\Melanoma\ISIC_7605678.jpg,1
Dataset\Melanoma\ISIC_7233663.jpg,1
Dataset\Melanoma\ISIC_6917587.jpg,1
Dataset\Melanoma\ISIC_7583922.jpg,1
Dataset\Melanoma\ISIC_6776583.jpg,1
Dataset\random\_2BWXNGTN6RH3BWmgZaJpJPQgdY_3D_mp4-40_jpg.rf.019fd6b6fff18c075ede4b6cb7ae1adc.jpg,0
Dataset\Tinea\t-perleche-45.jpg,1
Dataset\Melanoma\ISIC_6672519.jpg,1
Dataset\Melanoma\ISIC_7232218.jpg,1
Dataset\Melanoma\ISIC_6930690.jpg,1
Dataset\Tinea\v-id-reaction-6.jpg,1
Dataset\Tinea\t-pityrosporum-folliculitis-7.jpg,1
Dataset\Tinea\t-tinea-foot-webs-34.jpg,1
Dataset\Tinea\v-tinea-hand-dorsum-25.jpg,1
Dataset\Melanoma\ISIC_7178222.jpg,1
Dataset\Melanoma\ISIC_7418441.jpg,1
Dataset\Melanoma\ISIC_7140783.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-9.jpg,1
Dataset\Melanoma\ISIC_6968972.jpg,1
Dataset\random\n03970156_plunger.JPEG,0
Dataset\Tinea\t-tinea-foot-plantar-1.jpg,1
Dataset\Melanoma\ISIC_7533216.jpg,1
Dataset\Melanoma\ISIC_7565128.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-18.jpg,1
Dataset\Melanoma\ISIC_6935634.jpg,1
Dataset\Melanoma\ISIC_6763221.jpg,1
Dataset\Melanoma\ISIC_7066393.jpg,1
Dataset\Melanoma\ISIC_6721280.jpg,1
Dataset\Tinea\t-pitted-keratolysis-4.jpg,1
Dataset\Melanoma\ISIC_7250813.jpg,1
Dataset\Tinea\v-perleche-42.jpg,1
Dataset\random\n04200800_shoe_shop.JPEG,0
Dataset\Melanoma\ISIC_7416797.jpg,1
Dataset\Melanoma\ISIC_6968405.jpg,1
Dataset\Melanoma\ISIC_7215375.jpg,1
Dataset\Melanoma\ISIC_7489564.jpg,1
Dataset\Melanoma\ISIC_7287303.jpg,1
Dataset\Melanoma\ISIC_6932951.jpg,1
Dataset\Tinea\t-tinea-versicolor-179.jpg,1
Dataset\Melanoma\ISIC_6866186.jpg,1
Dataset\Melanoma\ISIC_7024619.jpg,1
Dataset\Tinea\v-tinea-versicolor-82.jpg,1
Dataset\random\n03538406_horse_cart.JPEG,0
Dataset\Melanoma\ISIC_6931024.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-153.jpg,1
Dataset\Melanoma\ISIC_7385195.jpg,1
Dataset\Melanoma\ISIC_7488800.jpg,1
Dataset\random\n04252225_snowplow.JPEG,0
Dataset\Melanoma\ISIC_7111646.jpg,1
Dataset\Melanoma\ISIC_6945725.jpg,1
Dataset\random\n03710637_maillot.JPEG,0
Dataset\Melanoma\ISIC_7600995.jpg,1
Dataset\Tinea\t-tinea-laboratory-34.jpg,1
Dataset\Tinea\3_9.jpg,1
Dataset\random\l_2018091901002372700190051_jpg.rf.56a1b2c8131e641c458c9b79c66626d1.jpg,0
Dataset\Melanoma\ISIC_7437920.jpg,1
Dataset\Melanoma\ISIC_7313390.jpg,1
Dataset\Melanoma\ISIC_6708968.jpg,1
Dataset\Melanoma\ISIC_7056760.jpg,1
Dataset\Melanoma\ISIC_6757635.jpg,1
Dataset\Melanoma\ISIC_6676776.jpg,1
Dataset\Melanoma\ISIC_7106987.jpg,1
Dataset\Melanoma\ISIC_7130094.jpg,1
Dataset\Melanoma\ISIC_6862411.jpg,1
Dataset\Melanoma\ISIC_7618200.jpg,1
Dataset\random\n03127925_crate.JPEG,0
Dataset\random\n03016953_chiffonier.JPEG,0
Dataset\random\n03388043_fountain.JPEG,0
Dataset\Melanoma\ISIC_7307520.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-12.jpg,1
Dataset\Melanoma\ISIC_6878588.jpg,1
Dataset\Melanoma\ISIC_6654619.jpg,1
Dataset\Melanoma\ISIC_7357436.jpg,1
Dataset\Tinea\t-tinea-body-13.jpg,1
Dataset\Melanoma\ISIC_7315258.jpg,1
Dataset\Tinea\t-intertrigo-32.jpg,1
Dataset\Tinea\t-tinea-groin-119.jpg,1
Dataset\random\n03095699_container_ship.JPEG,0
Dataset\Tinea\v-tinea-palm-7.jpg,1
Dataset\Melanoma\ISIC_7211590.jpg,1
Dataset\Melanoma\ISIC_6820289.jpg,1
Dataset\Tinea\v-tinea-palm-47.jpg,1
Dataset\Tinea\t-tinea-versicolor-185.jpg,1
Dataset\Tinea\t-intertrigo-88.jpg,1
Dataset\Melanoma\ISIC_6892199.jpg,1
Dataset\Tinea\t-mycetoma-1.jpg,1
Dataset\Melanoma\ISIC_7355316.jpg,1
Dataset\Melanoma\ISIC_7366144.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-31.jpg,1
Dataset\Melanoma\ISIC_6870134.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-39.jpg,1
Dataset\Tinea\t-tinea-groin-20.jpg,1
Dataset\Melanoma\ISIC_6809586.jpg,1
Dataset\Melanoma\ISIC_7312097.jpg,1
Dataset\Melanoma\ISIC_7271156.jpg,1
Dataset\Melanoma\ISIC_6787193.jpg,1
Dataset\Melanoma\ISIC_7024060.jpg,1
Dataset\Tinea\t-tinea-laboratory-3.jpg,1
Dataset\Melanoma\ISIC_7117554.jpg,1
Dataset\Melanoma\ISIC_6698186.jpg,1
Dataset\Melanoma\ISIC_7009765.jpg,1
Dataset\Tinea\t-tinea-face-16.jpg,1
Dataset\Melanoma\ISIC_7394897.jpg,1
Dataset\Tinea\v-tinea-body-87.jpg,1
Dataset\Melanoma\ISIC_7094320.jpg,1
Dataset\Melanoma\ISIC_7438013.jpg,1
Dataset\Tinea\t-tinea-versicolor-83.jpg,1
Dataset\Melanoma\ISIC_6831108.jpg,1
Dataset\Melanoma\ISIC_7001584.jpg,1
Dataset\Melanoma\ISIC_7002496.jpg,1
Dataset\random\n02992529_cellular_telephone.JPEG,0
Dataset\Melanoma\ISIC_7477771.jpg,1
Dataset\Melanoma\ISIC_7141361.jpg,1
Dataset\Melanoma\ISIC_7139484.jpg,1
Dataset\Melanoma\ISIC_6855540.jpg,1
Dataset\random\000000035272_jpg.rf.6cd2ff4c6e16fe4ea3bed0814a6205b2.jpg,0
Dataset\Tinea\v-perleche-4.jpg,1
Dataset\Melanoma\ISIC_7146467.jpg,1
Dataset\Melanoma\ISIC_7159150.jpg,1
Dataset\Tinea\4_31.jpg,1
Dataset\Melanoma\ISIC_6793778.jpg,1
Dataset\Melanoma\ISIC_7574629.jpg,1
Dataset\Tinea\t-tinea-foot-webs-15.jpg,1
Dataset\Melanoma\ISIC_7194471.jpg,1
Dataset\Melanoma\ISIC_7392679.jpg,1
Dataset\Melanoma\ISIC_7550852.jpg,1
Dataset\Tinea\t-tinea-palm-12.jpg,1
Dataset\Melanoma\ISIC_7009273.jpg,1
Dataset\Melanoma\ISIC_6734859.jpg,1
Dataset\random\n03425413_gas_pump.JPEG,0
Dataset\Melanoma\ISIC_7054738.jpg,1
Dataset\Tinea\t-actinomycosis-2.jpg,1
Dataset\Tinea\v-tinea-groin-97.jpg,1
Dataset\Tinea\t-tinea-palm-42.jpg,1
Dataset\Melanoma\ISIC_6781075.jpg,1
Dataset\Melanoma\ISIC_7231735.jpg,1
Dataset\Melanoma\ISIC_7517082.jpg,1
Dataset\Melanoma\ISIC_7243679.jpg,1
Dataset\Melanoma\ISIC_7172145.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-124.jpg,1
Dataset\Tinea\t-13CandidaVulva072104.jpg,1
Dataset\Tinea\t-kerion-13.jpg,1
Dataset\Melanoma\ISIC_7455460.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-1.jpg,1
Dataset\random\n03447721_gong.JPEG,0
Dataset\random\n02974003_car_wheel.JPEG,0
Dataset\Tinea\v-tinea-body-164.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-6.jpg,1
Dataset\Melanoma\ISIC_7107910.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-104.jpg,1
Dataset\Melanoma\ISIC_7087676.jpg,1
Dataset\Melanoma\ISIC_7281308.jpg,1
Dataset\Melanoma\ISIC_7044527.jpg,1
Dataset\Melanoma\ISIC_7557922.jpg,1
Dataset\random\n04235860_sleeping_bag.JPEG,0
Dataset\Melanoma\ISIC_7229814.jpg,1
Dataset\Melanoma\ISIC_7017387.jpg,1
Dataset\Melanoma\ISIC_7342658.jpg,1
Dataset\Melanoma\ISIC_7246852.jpg,1
Dataset\Tinea\t-tinea-laboratory-60.jpg,1
Dataset\Melanoma\ISIC_6931593.jpg,1
Dataset\Melanoma\ISIC_6789876.jpg,1
Dataset\random\n04026417_purse.JPEG,0
Dataset\Tinea\v-id-reaction-11.jpg,1
Dataset\Melanoma\ISIC_7003303.jpg,1
Dataset\random\n04532106_vestment.JPEG,0
Dataset\Tinea\t-candidiasis-large-skin-folds-12.jpg,1
Dataset\random\n02823428_beer_bottle.JPEG,0
Dataset\Melanoma\ISIC_7545340.jpg,1
Dataset\random\n02834397_bib.JPEG,0
Dataset\Melanoma\ISIC_6846975.jpg,1
Dataset\Melanoma\ISIC_7164527.jpg,1
Dataset\Melanoma\ISIC_7166780.jpg,1
Dataset\random\n04039381_racket.JPEG,0
Dataset\Tinea\t-tinea-primary-lesion-37.jpg,1
Dataset\Melanoma\ISIC_7168935.jpg,1
Dataset\Melanoma\ISIC_7393085.jpg,1
Dataset\Tinea\t-tinea-body-119.jpg,1
Dataset\Melanoma\ISIC_6722945.jpg,1
Dataset\random\n04356056_sunglasses.JPEG,0
Dataset\Tinea\t-tinea-foot-plantar-24.jpg,1
Dataset\Melanoma\ISIC_7196094.jpg,1
Dataset\Melanoma\ISIC_7065361.jpg,1
Dataset\Tinea\v-13candidaTongue082205.jpg,1
Dataset\Tinea\t-03ContactDerm040127.jpg,1
Dataset\random\n03838899_oboe.JPEG,0
Dataset\Melanoma\ISIC_7092287.jpg,1
Dataset\Melanoma\ISIC_7549766.jpg,1
Dataset\Melanoma\ISIC_6684042.jpg,1
Dataset\Melanoma\ISIC_7119225.jpg,1
Dataset\Melanoma\ISIC_6854808.jpg,1
Dataset\Melanoma\ISIC_7280561.jpg,1
Dataset\Melanoma\ISIC_7044173.jpg,1
Dataset\Tinea\t-coccidiomycosis-3.jpg,1
Dataset\Melanoma\ISIC_7421719.jpg,1
Dataset\random\n03445777_golf_ball.JPEG,0
Dataset\Tinea\t-candidiasis-diaper-26.jpg,1
Dataset\Melanoma\ISIC_7321960.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-15.jpg,1
Dataset\random\n04465501_tractor.JPEG,0
Dataset\Melanoma\ISIC_7358691.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-18.jpg,1
Dataset\Melanoma\ISIC_6832164.jpg,1
Dataset\Tinea\t-tinea-groin-81.jpg,1
Dataset\Tinea\8_19.jpg,1
Dataset\Melanoma\ISIC_7421856.jpg,1
Dataset\Melanoma\ISIC_7195659.jpg,1
Dataset\random\n03759954_microphone.JPEG,0
Dataset\random\n03271574_electric_fan.JPEG,0
Dataset\Melanoma\ISIC_6870208.jpg,1
Dataset\Melanoma\ISIC_6893552.jpg,1
Dataset\Melanoma\ISIC_7595668.jpg,1
Dataset\Tinea\t-tinea-scalp-50.jpg,1
Dataset\random\n03197337_digital_watch.JPEG,0
Dataset\Tinea\2_11.jpg,1
Dataset\Melanoma\ISIC_7306535.jpg,1
Dataset\Melanoma\ISIC_7562764.jpg,1
Dataset\Tinea\t-tinea-body-15.jpg,1
Dataset\Melanoma\ISIC_7275674.jpg,1
Dataset\Melanoma\ISIC_7381795.jpg,1
Dataset\random\n04557648_water_bottle.JPEG,0
Dataset\random\n02981792_catamaran.JPEG,0
Dataset\Melanoma\ISIC_6726818.jpg,1
Dataset\Melanoma\ISIC_7437503.jpg,1
Dataset\Tinea\t-tinea-versicolor-167.jpg,1
Dataset\random\n02909870_bucket.JPEG,0
Dataset\Tinea\t-tinea-primary-lesion-61.jpg,1
Dataset\Melanoma\ISIC_7006847.jpg,1
Dataset\random\n03290653_entertainment_center.JPEG,0
Dataset\Melanoma\ISIC_7131359.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-167.jpg,1
Dataset\Melanoma\ISIC_7070384.jpg,1
Dataset\Melanoma\ISIC_7164403.jpg,1
Dataset\random\n04389033_tank.JPEG,0
Dataset\Melanoma\ISIC_7448231.jpg,1
Dataset\random\n04591157_Windsor_tie.JPEG,0
Dataset\Melanoma\ISIC_6810219.jpg,1
Dataset\Melanoma\ISIC_7573727.jpg,1
Dataset\Tinea\v-tinea-face-33.jpg,1
Dataset\random\n03967562_plow.JPEG,0
Dataset\Tinea\t-tinea-body-187.jpg,1
Dataset\Melanoma\ISIC_7260977.jpg,1
Dataset\Tinea\t-candida-groin-13.jpg,1
Dataset\Melanoma\ISIC_6703021.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-171.jpg,1
Dataset\random\Sofa--151-_jpg.rf.1e3a0a1af09aafb2c5b88ea3b6371c09.jpg,0
Dataset\Melanoma\ISIC_7055743.jpg,1
Dataset\Melanoma\ISIC_7407589.jpg,1
Dataset\Melanoma\ISIC_6918292.jpg,1
Dataset\Melanoma\ISIC_7570825.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-185.jpg,1
Dataset\Melanoma\ISIC_7133318.jpg,1
Dataset\Melanoma\ISIC_7528783.jpg,1
Dataset\random\n03876231_paintbrush.JPEG,0
Dataset\Tinea\t-tinea-foot-dorsum-7.jpg,1
Dataset\Melanoma\ISIC_7278742.jpg,1
Dataset\random\n03763968_military_uniform.JPEG,0
Dataset\Melanoma\ISIC_6790949.jpg,1
Dataset\Melanoma\ISIC_6749926.jpg,1
Dataset\Melanoma\ISIC_7035246.jpg,1
Dataset\Melanoma\ISIC_6765909.jpg,1
Dataset\Tinea\v-erythrasma-13.jpg,1
Dataset\random\000000038606_jpg.rf.ebf4e5e7796c79bafe9e7a93f3680f3c.jpg,0
Dataset\Tinea\t-tinea-face-61.jpg,1
Dataset\Melanoma\ISIC_6785041.jpg,1
Dataset\Melanoma\ISIC_7226235.jpg,1
Dataset\Melanoma\ISIC_7059403.jpg,1
Dataset\Melanoma\ISIC_6692281.jpg,1
Dataset\Tinea\t-tinea-scalp-20.jpg,1
Dataset\Tinea\t-tinea-foot-webs-3.jpg,1
Dataset\Melanoma\ISIC_6813745.jpg,1
Dataset\Tinea\4_63.jpg,1
Dataset\Tinea\t-perleche-10.jpg,1
Dataset\Melanoma\ISIC_6742970.jpg,1
Dataset\Melanoma\ISIC_6668604.jpg,1
Dataset\Melanoma\ISIC_6950241.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-57.jpg,1
Dataset\Melanoma\ISIC_7376684.jpg,1
Dataset\Melanoma\ISIC_7487202.jpg,1
Dataset\Tinea\t-tinea-groin-131.jpg,1
Dataset\Tinea\v-tinea-laboratory-56.jpg,1
Dataset\Melanoma\ISIC_6710082.jpg,1
Dataset\Tinea\t-tinea-groin-113.jpg,1
Dataset\Melanoma\ISIC_6794321.jpg,1
Dataset\Tinea\v-tinea-versicolor-191.jpg,1
Dataset\Melanoma\ISIC_6820037.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-19.jpg,1
Dataset\Melanoma\ISIC_7013991.jpg,1
Dataset\Melanoma\ISIC_7262282.jpg,1
Dataset\Tinea\t-tinea-face-69.jpg,1
Dataset\random\n03485407_hand-held_computer.JPEG,0
Dataset\Melanoma\ISIC_7101810.jpg,1
Dataset\Melanoma\ISIC_6933573.jpg,1
Dataset\Melanoma\ISIC_6793721.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-57.jpg,1
Dataset\Melanoma\ISIC_6771919.jpg,1
Dataset\Melanoma\ISIC_7234522.jpg,1
Dataset\Melanoma\ISIC_6730589.jpg,1
Dataset\Melanoma\ISIC_7170125.jpg,1
Dataset\Tinea\t-tinea-body-141.jpg,1
Dataset\Melanoma\ISIC_7483981.jpg,1
Dataset\Tinea\t-tinea-body-146.jpg,1
Dataset\Melanoma\ISIC_7025159.jpg,1
Dataset\Melanoma\ISIC_7529560.jpg,1
Dataset\Melanoma\ISIC_6835529.jpg,1
Dataset\Tinea\t-tinea-foot-webs-9.jpg,1
Dataset\random\n03868242_oxcart.JPEG,0
Dataset\Melanoma\ISIC_7202545.jpg,1
Dataset\Tinea\t-tinea-versicolor-135.jpg,1
Dataset\Melanoma\ISIC_6997433.jpg,1
Dataset\random\n04335435_streetcar.JPEG,0
Dataset\Melanoma\ISIC_7486871.jpg,1
Dataset\Melanoma\ISIC_7188056.jpg,1
Dataset\Melanoma\ISIC_7424320.jpg,1
Dataset\Melanoma\ISIC_7229513.jpg,1
Dataset\Tinea\t-tinea-versicolor-95.jpg,1
Dataset\Melanoma\ISIC_7109817.jpg,1
Dataset\Tinea\6_13.jpg,1
Dataset\Melanoma\ISIC_6850708.jpg,1
Dataset\Melanoma\ISIC_6817776.jpg,1
Dataset\Melanoma\ISIC_6854940.jpg,1
Dataset\Melanoma\ISIC_6971579.jpg,1
Dataset\Tinea\v-candida-penis-16.jpg,1
Dataset\Tinea\t-tinea-groin-25.jpg,1
Dataset\Melanoma\ISIC_6771724.jpg,1
Dataset\Melanoma\ISIC_7413149.jpg,1
Dataset\random\n03729826_matchstick.JPEG,0
Dataset\Melanoma\ISIC_7107941.jpg,1
Dataset\Melanoma\ISIC_7095248.jpg,1
Dataset\Tinea\v-tinea-groin-40.jpg,1
Dataset\Melanoma\ISIC_7513139.jpg,1
Dataset\Melanoma\ISIC_6730455.jpg,1
Dataset\Melanoma\ISIC_7219333.jpg,1
Dataset\Tinea\t-pitted-keratolysis-1.jpg,1
Dataset\Melanoma\ISIC_7621389.jpg,1
Dataset\Melanoma\ISIC_7309302.jpg,1
Dataset\Melanoma\ISIC_6846447.jpg,1
Dataset\Melanoma\ISIC_6947604.jpg,1
Dataset\Melanoma\ISIC_7342760.jpg,1
Dataset\Melanoma\ISIC_7105681.jpg,1
Dataset\random\n02825657_bell_cote.JPEG,0
Dataset\Melanoma\ISIC_7065617.jpg,1
Dataset\Melanoma\ISIC_6723749.jpg,1
Dataset\Tinea\t-tinea-palm-11.jpg,1
Dataset\Melanoma\ISIC_7230300.jpg,1
Dataset\Melanoma\ISIC_7248532.jpg,1
Dataset\Tinea\t-tinea-scalp-57.jpg,1
Dataset\Tinea\t-tinea-scalp-56.jpg,1
Dataset\random\n04447861_toilet_seat.JPEG,0
Dataset\Melanoma\ISIC_6985859.jpg,1
Dataset\random\n03109150_corkscrew.JPEG,0
Dataset\Melanoma\ISIC_7534491.jpg,1
Dataset\Melanoma\ISIC_7567374.jpg,1
Dataset\random\n04118776_rule.JPEG,0
Dataset\Melanoma\ISIC_7226080.jpg,1
Dataset\Melanoma\ISIC_7486656.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-10.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-131.jpg,1
Dataset\Tinea\t-tinea-body-81.jpg,1
Dataset\Melanoma\ISIC_7141153.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-42.jpg,1
Dataset\Melanoma\ISIC_7601450.jpg,1
Dataset\Tinea\t-perleche-786.jpg,1
Dataset\Melanoma\ISIC_6886237.jpg,1
Dataset\Tinea\t-tinea-laboratory-73.jpg,1
Dataset\Melanoma\ISIC_7180706.jpg,1
Dataset\Melanoma\ISIC_7586106.jpg,1
Dataset\random\n04019541_puck.JPEG,0
Dataset\random\n02747177_ashcan.JPEG,0
Dataset\Tinea\t-tinea-versicolor-182.jpg,1
Dataset\Melanoma\ISIC_6813250.jpg,1
Dataset\Melanoma\ISIC_7040375.jpg,1
Dataset\Melanoma\ISIC_7349329.jpg,1
Dataset\random\n03527444_holster.JPEG,0
Dataset\Melanoma\ISIC_7587869.jpg,1
Dataset\Melanoma\ISIC_7409295.jpg,1
Dataset\Tinea\4_55.jpg,1
Dataset\Melanoma\ISIC_6782248.jpg,1
Dataset\Tinea\v-tinea-versicolor-87.jpg,1
Dataset\Melanoma\ISIC_6920867.jpg,1
Dataset\Melanoma\ISIC_6779136.jpg,1
Dataset\Tinea\t-tinea-groin-36.jpg,1
Dataset\Melanoma\ISIC_6714082.jpg,1
Dataset\Melanoma\ISIC_6985996.jpg,1
Dataset\Melanoma\ISIC_7290409.jpg,1
Dataset\Melanoma\ISIC_6915188.jpg,1
Dataset\Melanoma\ISIC_6928308.jpg,1
Dataset\Tinea\t-tinea-groin-84.jpg,1
Dataset\Tinea\t-intertrigo-45.jpg,1
Dataset\Tinea\t-tinea-body-191.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-31.jpg,1
Dataset\Melanoma\ISIC_6665312.jpg,1
Dataset\Melanoma\ISIC_7225570.jpg,1
Dataset\Tinea\t-tinea-foot-dorsum-33.jpg,1
Dataset\Melanoma\ISIC_7125512.jpg,1
Dataset\Melanoma\ISIC_7260365.jpg,1
Dataset\Tinea\t-tinea-groin-34.jpg,1
Dataset\random\n02927161_butcher_shop.JPEG,0
Dataset\Tinea\t-tinea-body-112.jpg,1
Dataset\Melanoma\ISIC_7357474.jpg,1
Dataset\Tinea\v-candidiasis-vaginal-2.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-52.jpg,1
Dataset\Melanoma\ISIC_7016261.jpg,1
Dataset\Melanoma\ISIC_7084121.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-4.jpg,1
Dataset\Melanoma\ISIC_7117369.jpg,1
Dataset\random\n03160309_dam.JPEG,0
Dataset\Tinea\t-tinea-body-116.jpg,1
Dataset\Melanoma\ISIC_7002958.jpg,1
Dataset\Melanoma\ISIC_7166976.jpg,1
Dataset\Melanoma\ISIC_6663112.jpg,1
Dataset\Melanoma\ISIC_7311296.jpg,1
Dataset\Melanoma\ISIC_6758042.jpg,1
Dataset\Melanoma\ISIC_7354733.jpg,1
Dataset\Tinea\t-tinea-versicolor-17.jpg,1
Dataset\Tinea\4_22.jpg,1
Dataset\Melanoma\ISIC_7332326.jpg,1
