path,label
Dataset\Tinea\t-tinea-foot-plantar-3.jpg,1
Dataset\Melanoma\ISIC_7570942.jpg,0
Dataset\Melanoma\ISIC_6987824.jpg,0
Dataset\Tinea\t-majocchi-granuloma-7.jpg,1
Dataset\Tinea\v-tinea-foot-dorsum-25.jpg,1
Dataset\Melanoma\ISIC_6740979.jpg,0
Dataset\Tinea\4_55.jpg,1
Dataset\Tinea\t-tinea-face-17.jpg,1
Dataset\Melanoma\ISIC_7227599.jpg,0
Dataset\Melanoma\ISIC_7450481.jpg,0
Dataset\Melanoma\ISIC_7593584.jpg,0
Dataset\Melanoma\ISIC_6982343.jpg,0
Dataset\Melanoma\ISIC_7332868.jpg,0
Dataset\Melanoma\ISIC_7062360.jpg,0
Dataset\Tinea\t-tinea-face-30.jpg,1
Dataset\Melanoma\ISIC_7576652.jpg,0
Dataset\Melanoma\ISIC_6669480.jpg,0
Dataset\Tinea\v-candidiasis-large-skin-folds-100.jpg,1
Dataset\Tinea\t-candida-groin-14.jpg,1
Dataset\Melanoma\ISIC_7195168.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-16.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-53.jpg,1
Dataset\Tinea\t-13CandidaVulva072103.jpg,1
Dataset\Melanoma\ISIC_7178818.jpg,0
Dataset\Tinea\t-intertrigo-13.jpg,1
Dataset\Melanoma\ISIC_7134821.jpg,0
Dataset\Melanoma\ISIC_7461390.jpg,0
Dataset\Melanoma\ISIC_6731372.jpg,0
Dataset\Melanoma\ISIC_7080584.jpg,0
Dataset\Tinea\t-tinea-scalp-62.jpg,1
Dataset\Melanoma\ISIC_7452515.jpg,0
Dataset\Tinea\t-candida-penis-28.jpg,1
Dataset\Melanoma\ISIC_6974250.jpg,0
Dataset\Tinea\t-tinea-incognito-14.jpg,1
Dataset\Tinea\t-tinea-foot-webs-14.jpg,1
Dataset\Melanoma\ISIC_6805451.jpg,0
Dataset\Tinea\t-tinea-foot-webs-46.jpg,1
Dataset\Tinea\t-tinea-versicolor-158.jpg,1
Dataset\Melanoma\ISIC_7567699.jpg,0
Dataset\Tinea\4_59.jpg,1
Dataset\Melanoma\ISIC_6681811.jpg,0
Dataset\Tinea\t-tinea-body-175.jpg,1
Dataset\Melanoma\ISIC_7250014.jpg,0
Dataset\Melanoma\ISIC_6662941.jpg,0
Dataset\Melanoma\ISIC_7312551.jpg,0
Dataset\Melanoma\ISIC_7189864.jpg,0
Dataset\Melanoma\ISIC_7021038.jpg,0
Dataset\Tinea\v-tinea-groin-45.jpg,1
Dataset\Melanoma\ISIC_7564545.jpg,0
Dataset\Melanoma\ISIC_6934334.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-89.jpg,1
Dataset\Melanoma\ISIC_7246791.jpg,0
Dataset\Melanoma\ISIC_7253401.jpg,0
Dataset\Melanoma\ISIC_6745554.jpg,0
Dataset\Melanoma\ISIC_7445800.jpg,0
Dataset\Tinea\t-tinea-laboratory-54.jpg,1
Dataset\Melanoma\ISIC_7505863.jpg,0
Dataset\Melanoma\ISIC_7073546.jpg,0
Dataset\Melanoma\ISIC_7331345.jpg,0
Dataset\Melanoma\ISIC_7523263.jpg,0
Dataset\Tinea\t-tinea-laboratory-40.jpg,1
Dataset\Melanoma\ISIC_7574666.jpg,0
Dataset\Melanoma\ISIC_7077029.jpg,0
Dataset\Melanoma\ISIC_7024060.jpg,0
Dataset\Tinea\t-tinea-versicolor-102.jpg,1
Dataset\Melanoma\ISIC_6832164.jpg,0
Dataset\Melanoma\ISIC_7440257.jpg,0
Dataset\Tinea\8_19.jpg,1
Dataset\Melanoma\ISIC_6892561.jpg,0
Dataset\Tinea\4_31.jpg,1
Dataset\Melanoma\ISIC_6772085.jpg,0
Dataset\Tinea\t-candida-penis-55.jpg,1
Dataset\Melanoma\ISIC_6685513.jpg,0
Dataset\Tinea\t-pitted-keratolysis-4.jpg,1
Dataset\Melanoma\ISIC_6821008.jpg,0
Dataset\Melanoma\ISIC_7440448.jpg,0
Dataset\Melanoma\ISIC_7214104.jpg,0
Dataset\Melanoma\ISIC_6793721.jpg,0
Dataset\Tinea\t-tinea-incognito-18.jpg,1
Dataset\Melanoma\ISIC_7356954.jpg,0
Dataset\Tinea\t-tinea-body-120.jpg,1
Dataset\Melanoma\ISIC_6792644.jpg,0
Dataset\Melanoma\ISIC_6687927.jpg,0
Dataset\Melanoma\ISIC_7251852.jpg,0
Dataset\Tinea\t-perleche-63.jpg,1
Dataset\Melanoma\ISIC_6801549.jpg,0
Dataset\Melanoma\ISIC_7211590.jpg,0
Dataset\Tinea\v-perleche-22.jpg,1
Dataset\Tinea\v-tinea-face-64.jpg,1
Dataset\Melanoma\ISIC_7053271.jpg,0
Dataset\Melanoma\ISIC_7136896.jpg,0
Dataset\Melanoma\ISIC_7461086.jpg,0
Dataset\Melanoma\ISIC_7371801.jpg,0
Dataset\Melanoma\ISIC_6667142.jpg,0
Dataset\Melanoma\ISIC_6724629.jpg,0
Dataset\Melanoma\ISIC_6654619.jpg,0
Dataset\Melanoma\ISIC_6964033.jpg,0
Dataset\Melanoma\ISIC_7206167.jpg,0
Dataset\Melanoma\ISIC_7358625.jpg,0
Dataset\Tinea\t-tinea-incognito-58.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-124.jpg,1
Dataset\Melanoma\ISIC_6966803.jpg,0
Dataset\Tinea\v-tinea-face-35.jpg,1
Dataset\Tinea\t-tinea-laboratory-58.jpg,1
Dataset\Tinea\t-tinea-versicolor-144.jpg,1
Dataset\Melanoma\ISIC_7400458.jpg,0
Dataset\Tinea\t-candidiasis-diaper-12.jpg,1
Dataset\Melanoma\ISIC_7463780.jpg,0
Dataset\Melanoma\ISIC_7560157.jpg,0
Dataset\Tinea\t-tinea-face-3.jpg,1
Dataset\Melanoma\ISIC_6978587.jpg,0
Dataset\Melanoma\ISIC_7334758.jpg,0
Dataset\Melanoma\ISIC_7370756.jpg,0
Dataset\Melanoma\ISIC_7381098.jpg,0
Dataset\Melanoma\ISIC_7105686.jpg,0
Dataset\Tinea\v-pitted-keratolysis-2.jpg,1
Dataset\Melanoma\ISIC_7204370.jpg,0
Dataset\Melanoma\ISIC_6827929.jpg,0
Dataset\Tinea\t-intertrigo-42.jpg,1
Dataset\Tinea\t-tinea-foot-webs-33.jpg,1
Dataset\Tinea\v-tinea-foot-webs-48.jpg,1
Dataset\Melanoma\ISIC_6916445.jpg,0
Dataset\Melanoma\ISIC_7342636.jpg,0
Dataset\Melanoma\ISIC_6985114.jpg,0
Dataset\Melanoma\ISIC_7465944.jpg,0
Dataset\Melanoma\ISIC_6931593.jpg,0
Dataset\Melanoma\ISIC_7327087.jpg,0
Dataset\Tinea\8_1.jpg,1
Dataset\Melanoma\ISIC_7192100.jpg,0
Dataset\Melanoma\ISIC_6719226.jpg,0
Dataset\Tinea\v-tinea-foot-webs-5.jpg,1
Dataset\Tinea\t-intertrigo-40.jpg,1
Dataset\Melanoma\ISIC_6725782.jpg,0
Dataset\Melanoma\ISIC_7280561.jpg,0
Dataset\Melanoma\ISIC_7066489.jpg,0
Dataset\Melanoma\ISIC_7367184.jpg,0
Dataset\Tinea\t-tinea-palm-34.jpg,1
Dataset\Melanoma\ISIC_7290085.jpg,0
Dataset\Melanoma\ISIC_7405975.jpg,0
Dataset\Melanoma\ISIC_7603865.jpg,0
Dataset\Melanoma\ISIC_7259400.jpg,0
Dataset\Melanoma\ISIC_6676883.jpg,0
Dataset\Melanoma\ISIC_7386340.jpg,0
Dataset\Melanoma\ISIC_6734679.jpg,0
Dataset\Tinea\v-tinea-versicolor-87.jpg,1
Dataset\Melanoma\ISIC_7344356.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-5.jpg,1
Dataset\Melanoma\ISIC_7578777.jpg,0
Dataset\Tinea\t-tinea-palm-33.jpg,1
Dataset\Tinea\t-tinea-body-147.jpg,1
Dataset\Melanoma\ISIC_7107771.jpg,0
Dataset\Melanoma\ISIC_7241549.jpg,0
Dataset\Melanoma\ISIC_7218890.jpg,0
Dataset\Melanoma\ISIC_7353097.jpg,0
Dataset\Melanoma\ISIC_7318810.jpg,0
Dataset\Melanoma\ISIC_7593978.jpg,0
Dataset\Melanoma\ISIC_7272602.jpg,0
Dataset\Tinea\t-pityrosporum-folliculitis-7.jpg,1
Dataset\Melanoma\ISIC_6744962.jpg,0
Dataset\Melanoma\ISIC_7306131.jpg,0
Dataset\Melanoma\ISIC_7583768.jpg,0
Dataset\Tinea\t-tinea-palm-25.jpg,1
Dataset\Melanoma\ISIC_6928847.jpg,0
Dataset\Tinea\v-tinea-groin-35.jpg,1
Dataset\Melanoma\ISIC_7514390.jpg,0
Dataset\Melanoma\ISIC_6927916.jpg,0
Dataset\Melanoma\ISIC_7587869.jpg,0
Dataset\Melanoma\ISIC_6913638.jpg,0
Dataset\Melanoma\ISIC_7130094.jpg,0
Dataset\Melanoma\ISIC_7018911.jpg,0
Dataset\Melanoma\ISIC_7580016.jpg,0
Dataset\Melanoma\ISIC_7013991.jpg,0
Dataset\Melanoma\ISIC_6742341.jpg,0
Dataset\Tinea\t-tinea-scalp-52.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-164.jpg,1
Dataset\Tinea\t-candida-penis-30.jpg,1
Dataset\Melanoma\ISIC_7576735.jpg,0
Dataset\Tinea\t-tinea-groin-57.jpg,1
Dataset\Melanoma\ISIC_7558638.jpg,0
Dataset\Melanoma\ISIC_6722005.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-32.jpg,1
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-4.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-1.jpg,1
Dataset\Melanoma\ISIC_7283524.jpg,0
Dataset\Melanoma\ISIC_6789222.jpg,0
Dataset\Melanoma\ISIC_6789376.jpg,0
Dataset\Melanoma\ISIC_6811809.jpg,0
Dataset\Tinea\v-tinea-body-123.jpg,1
Dataset\Tinea\t-tinea-face-45.jpg,1
Dataset\Melanoma\ISIC_6737773.jpg,0
Dataset\Melanoma\ISIC_6982406.jpg,0
Dataset\Melanoma\ISIC_6903643.jpg,0
Dataset\Melanoma\ISIC_7035368.jpg,0
Dataset\Melanoma\ISIC_7004652.jpg,0
Dataset\Tinea\t-majocchi-granuloma-8.jpg,1
Dataset\Melanoma\ISIC_7502551.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-134.jpg,1
Dataset\Melanoma\ISIC_6953154.jpg,0
Dataset\Melanoma\ISIC_7073263.jpg,0
Dataset\Melanoma\ISIC_7220622.jpg,0
Dataset\Melanoma\ISIC_7362711.jpg,0
Dataset\Tinea\v-perleche-28.jpg,1
Dataset\Melanoma\ISIC_6926090.jpg,0
Dataset\Tinea\t-tt-tonsurans-adult-1.jpg,1
Dataset\Melanoma\ISIC_7404470.jpg,0
Dataset\Tinea\t-tinea-versicolor-14.jpg,1
Dataset\Melanoma\ISIC_6952095.jpg,0
Dataset\Tinea\t-tinea-scalp-9.jpg,1
Dataset\Melanoma\ISIC_6661491.jpg,0
Dataset\Tinea\t-tinea-palm-29.jpg,1
Dataset\Melanoma\ISIC_7101810.jpg,0
Dataset\Melanoma\ISIC_7307599.jpg,0
Dataset\Melanoma\ISIC_7287161.jpg,0
Dataset\Tinea\v-perleche-13.jpg,1
Dataset\Tinea\t-erythrasma-8.jpg,1
Dataset\Tinea\v-tinea-hand-dorsum-33.jpg,1
Dataset\Melanoma\ISIC_6835529.jpg,0
Dataset\Melanoma\ISIC_6851030.jpg,0
Dataset\Tinea\t-MonialisisIMG005-GP3.jpg,1
Dataset\Melanoma\ISIC_6739648.jpg,0
Dataset\Melanoma\ISIC_6734859.jpg,0
Dataset\Melanoma\ISIC_7418723.jpg,0
Dataset\Melanoma\ISIC_7574629.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-54.jpg,1
Dataset\Tinea\t-tinea-palm-43.jpg,1
Dataset\Melanoma\ISIC_7477006.jpg,0
Dataset\Melanoma\ISIC_6980914.jpg,0
Dataset\Tinea\t-candidiasis-mouth-9.jpg,1
Dataset\Tinea\t-tinea-primary-lesion-4.jpg,1
Dataset\Melanoma\ISIC_7312781.jpg,0
Dataset\Melanoma\ISIC_7113136.jpg,0
Dataset\Melanoma\ISIC_7562175.jpg,0
Dataset\Tinea\t-tinea-groin-12.jpg,1
Dataset\Tinea\6_26.jpg,1
Dataset\Tinea\v-tinea-primary-lesion-56.jpg,1
Dataset\Melanoma\ISIC_7342840.jpg,0
Dataset\Melanoma\ISIC_7457969.jpg,0
Dataset\Tinea\t-id-reaction-8.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-15.jpg,1
Dataset\Tinea\t-tinea-palm-38.jpg,1
Dataset\Melanoma\ISIC_7175873.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-51.jpg,1
Dataset\Melanoma\ISIC_7097417.jpg,0
Dataset\Melanoma\ISIC_6954577.jpg,0
Dataset\Tinea\t-13tineaCorporis0808059.jpg,1
Dataset\Tinea\t-tinea-versicolor-162.jpg,1
Dataset\Tinea\t-perleche-25.jpg,1
Dataset\Tinea\t-candidiasis-diaper-3.jpg,1
Dataset\Melanoma\ISIC_7194569.jpg,0
Dataset\Melanoma\ISIC_6725045.jpg,0
Dataset\Melanoma\ISIC_7352886.jpg,0
Dataset\Melanoma\ISIC_6679922.jpg,0
Dataset\Tinea\t-tinea-versicolor-12.jpg,1
Dataset\Melanoma\ISIC_7365523.jpg,0
Dataset\Melanoma\ISIC_7471517.jpg,0
Dataset\Melanoma\ISIC_6675653.jpg,0
Dataset\Melanoma\ISIC_6770425.jpg,0
Dataset\Melanoma\ISIC_7173520.jpg,0
Dataset\Melanoma\ISIC_6662824.jpg,0
Dataset\Melanoma\ISIC_7457750.jpg,0
Dataset\Melanoma\ISIC_7605678.jpg,0
Dataset\Tinea\t-tinea-versicolor-138.jpg,1
Dataset\Melanoma\ISIC_6982211.jpg,0
Dataset\Melanoma\ISIC_6791406.jpg,0
Dataset\Melanoma\ISIC_6860717.jpg,0
Dataset\Melanoma\ISIC_7515318.jpg,0
Dataset\Melanoma\ISIC_7131973.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-22.jpg,1
Dataset\Melanoma\ISIC_7526530.jpg,0
Dataset\Melanoma\ISIC_7452871.jpg,0
Dataset\Tinea\t-tinea-incognito-40.jpg,1
Dataset\Melanoma\ISIC_7132832.jpg,0
Dataset\Tinea\v-id-reaction-9.jpg,1
Dataset\Tinea\t-tinea-groin-134.jpg,1
Dataset\Melanoma\ISIC_7260013.jpg,0
Dataset\Melanoma\ISIC_6723749.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-59.jpg,1
Dataset\Melanoma\ISIC_7460887.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-151.jpg,1
Dataset\Melanoma\ISIC_7437503.jpg,0
Dataset\Tinea\t-tinea-versicolor-119.jpg,1
Dataset\Tinea\t-tinea-foot-webs-7.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-153.jpg,1
Dataset\Melanoma\ISIC_7129740.jpg,0
Dataset\Melanoma\ISIC_7515794.jpg,0
Dataset\Melanoma\ISIC_6701544.jpg,0
Dataset\Melanoma\ISIC_7398145.jpg,0
Dataset\Melanoma\ISIC_7316364.jpg,0
Dataset\Tinea\t-erythrasma-7.jpg,1
Dataset\Melanoma\ISIC_7616324.jpg,0
Dataset\Tinea\t-tinea-versicolor-115.jpg,1
Dataset\Melanoma\ISIC_7055266.jpg,0
Dataset\Tinea\t-tinea-incognito-13.jpg,1
Dataset\Melanoma\ISIC_6730589.jpg,0
Dataset\Melanoma\ISIC_7329684.jpg,0
Dataset\Melanoma\ISIC_6724946.jpg,0
Dataset\Melanoma\ISIC_7351958.jpg,0
Dataset\Melanoma\ISIC_7621067.jpg,0
Dataset\Tinea\t-id-reaction-2.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-2.jpg,1
Dataset\Tinea\v-tinea-laboratory-46.jpg,1
Dataset\Tinea\t-tinea-body-103.jpg,1
Dataset\Tinea\t-candida-penis-51.jpg,1
Dataset\Tinea\t-id-reaction-10.jpg,1
Dataset\Tinea\t-tinea-laboratory-27.jpg,1
Dataset\Tinea\v-pityrosporum-folliculitis-3.jpg,1
Dataset\Tinea\v-tinea-scalp-49.jpg,1
Dataset\Tinea\t-tinea-incognito-44.jpg,1
Dataset\Melanoma\ISIC_7389320.jpg,0
Dataset\Tinea\t-tinea-foot-webs-66.jpg,1
Dataset\Melanoma\ISIC_7010626.jpg,0
Dataset\Melanoma\ISIC_6968405.jpg,0
Dataset\Melanoma\ISIC_7529560.jpg,0
Dataset\Melanoma\ISIC_7085517.jpg,0
Dataset\Tinea\v-north-american-blastomycosis-2.jpg,1
Dataset\Melanoma\ISIC_7517082.jpg,0
Dataset\Tinea\t-perleche-10.jpg,1
Dataset\Melanoma\ISIC_7489564.jpg,0
Dataset\Tinea\t-tinea-laboratory-31.jpg,1
Dataset\Melanoma\ISIC_6937905.jpg,0
Dataset\Tinea\t-tinea-laboratory-16.jpg,1
Dataset\Melanoma\ISIC_6789876.jpg,0
Dataset\Melanoma\ISIC_7391454.jpg,0
Dataset\Tinea\t-tinea-face-28.jpg,1
Dataset\Tinea\v-intertrigo-36.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-141.jpg,1
Dataset\Melanoma\ISIC_7084121.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-149.jpg,1
Dataset\Melanoma\ISIC_6800044.jpg,0
Dataset\Melanoma\ISIC_7542454.jpg,0
Dataset\Melanoma\ISIC_7249601.jpg,0
Dataset\Melanoma\ISIC_7368046.jpg,0
Dataset\Melanoma\ISIC_6946330.jpg,0
Dataset\Melanoma\ISIC_7370624.jpg,0
Dataset\Melanoma\ISIC_6829909.jpg,0
Dataset\Tinea\t-intertrigo-38.jpg,1
Dataset\Tinea\v-tinea-groin-128.jpg,1
Dataset\Melanoma\ISIC_7305142.jpg,0
Dataset\Melanoma\ISIC_7128019.jpg,0
Dataset\Melanoma\ISIC_6888864.jpg,0
Dataset\Melanoma\ISIC_7311305.jpg,0
Dataset\Melanoma\ISIC_6918981.jpg,0
Dataset\Tinea\t-erythrasma-6.jpg,1
Dataset\Tinea\t-tinea-foot-webs-50.jpg,1
Dataset\Melanoma\ISIC_7444096.jpg,0
Dataset\Tinea\t-tinea-foot-plantar-47.jpg,1
Dataset\Melanoma\ISIC_7400819.jpg,0
Dataset\Melanoma\ISIC_6813799.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-24.jpg,1
Dataset\Melanoma\ISIC_7072658.jpg,0
Dataset\Melanoma\ISIC_7438013.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-39.jpg,1
Dataset\Tinea\t-tinea-foot-plantar-50.jpg,1
Dataset\Melanoma\ISIC_6705966.jpg,0
Dataset\Tinea\t-candida-penis-41.jpg,1
Dataset\Melanoma\ISIC_7178222.jpg,0
Dataset\Melanoma\ISIC_6970271.jpg,0
Dataset\Melanoma\ISIC_7423788.jpg,0
Dataset\Melanoma\ISIC_6768479.jpg,0
Dataset\Melanoma\ISIC_7571402.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-128.jpg,1
Dataset\Tinea\t-tinea-groin-115.jpg,1
Dataset\Melanoma\ISIC_7037032.jpg,0
Dataset\Melanoma\ISIC_7353070.jpg,0
Dataset\Melanoma\ISIC_6736062.jpg,0
Dataset\Melanoma\ISIC_7040375.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-38.jpg,1
Dataset\Tinea\v-tinea-hand-dorsum-10.jpg,1
Dataset\Tinea\v-tinea-body-130.jpg,1
Dataset\Melanoma\ISIC_6689310.jpg,0
Dataset\Melanoma\ISIC_7365239.jpg,0
Dataset\Melanoma\ISIC_6859051.jpg,0
Dataset\Melanoma\ISIC_7558980.jpg,0
Dataset\Tinea\t-intertrigo-27.jpg,1
Dataset\Melanoma\ISIC_7342760.jpg,0
Dataset\Melanoma\ISIC_7279060.jpg,0
Dataset\Melanoma\ISIC_6843464.jpg,0
Dataset\Melanoma\ISIC_6724095.jpg,0
Dataset\Melanoma\ISIC_7159324.jpg,0
Dataset\Melanoma\ISIC_6948462.jpg,0
Dataset\Tinea\t-tinea-laboratory-34.jpg,1
Dataset\Melanoma\ISIC_6804655.jpg,0
Dataset\Tinea\v-tinea-laboratory-14.jpg,1
Dataset\Tinea\t-erythrasma-12.jpg,1
Dataset\Melanoma\ISIC_7509837.jpg,0
Dataset\Tinea\t-intertrigo-46.jpg,1
Dataset\Melanoma\ISIC_7293518.jpg,0
Dataset\Tinea\t-tinea-versicolor-109.jpg,1
Dataset\Melanoma\ISIC_7038586.jpg,0
Dataset\Melanoma\ISIC_7573559.jpg,0
Dataset\Tinea\t-candidiasis-chronic-mucocutaneous-2.jpg,1
Dataset\Melanoma\ISIC_7406225.jpg,0
Dataset\Melanoma\ISIC_6902487.jpg,0
Dataset\Tinea\t-tinea-palm-9.jpg,1
Dataset\Melanoma\ISIC_7562708.jpg,0
Dataset\Melanoma\ISIC_7010345.jpg,0
Dataset\Tinea\10_2.jpg,1
Dataset\Tinea\v-tinea-primary-lesion-15.jpg,1
Dataset\Melanoma\ISIC_6723937.jpg,0
Dataset\Melanoma\ISIC_7534491.jpg,0
Dataset\Tinea\t-tinea-body-1.jpg,1
Dataset\Melanoma\ISIC_6777229.jpg,0
Dataset\Melanoma\ISIC_6878417.jpg,0
Dataset\Tinea\t-erosio-interdigitalis-blastomycetica-6.jpg,1
Dataset\Melanoma\ISIC_7520584.jpg,0
Dataset\Tinea\v-erythrasma-13.jpg,1
Dataset\Melanoma\ISIC_7304751.jpg,0
Dataset\Tinea\v-perleche-61.jpg,1
Dataset\Melanoma\ISIC_7194377.jpg,0
Dataset\Tinea\t-tinea-beard-18.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-150.jpg,1
Dataset\Melanoma\ISIC_7561802.jpg,0
Dataset\Melanoma\ISIC_6670242.jpg,0
Dataset\Tinea\t-tinea-foot-dorsum-55.jpg,1
Dataset\Melanoma\ISIC_7102070.jpg,0
Dataset\Melanoma\ISIC_6890820.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-140.jpg,1
Dataset\Melanoma\ISIC_6954782.jpg,0
Dataset\Melanoma\ISIC_7175376.jpg,0
Dataset\Tinea\t-tinea-body-181.jpg,1
Dataset\Melanoma\ISIC_7521457.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-24.jpg,1
Dataset\Melanoma\ISIC_7363304.jpg,0
Dataset\Melanoma\ISIC_6931024.jpg,0
Dataset\Tinea\v-candidiasis-mouth-11.jpg,1
Dataset\Tinea\t-tinea-versicolor-79.jpg,1
Dataset\Melanoma\ISIC_7499769.jpg,0
Dataset\Tinea\t-tinea-primary-lesion-3.jpg,1
Dataset\Melanoma\ISIC_7106848.jpg,0
Dataset\Melanoma\ISIC_7494221.jpg,0
Dataset\Melanoma\ISIC_7007173.jpg,0
Dataset\Tinea\t-tinea-face-11.jpg,1
Dataset\Melanoma\ISIC_7351443.jpg,0
Dataset\Melanoma\ISIC_6757832.jpg,0
Dataset\Tinea\t-13CandidaBreast.jpg,1
Dataset\Melanoma\ISIC_7016255.jpg,0
Dataset\Melanoma\ISIC_7124766.jpg,0
Dataset\Melanoma\ISIC_6829536.jpg,0
Dataset\Tinea\t-tinea-hand-dorsum-60.jpg,1
Dataset\Melanoma\ISIC_6735519.jpg,0
Dataset\Melanoma\ISIC_6976570.jpg,0
Dataset\Tinea\v-tinea-foot-webs-45.jpg,1
Dataset\Melanoma\ISIC_7289716.jpg,0
Dataset\Melanoma\ISIC_6703027.jpg,0
Dataset\Melanoma\ISIC_6665515.jpg,0
Dataset\Tinea\t-intertrigo-53.jpg,1
Dataset\Tinea\t-13tineaFeet052305.jpg,1
Dataset\Melanoma\ISIC_7207080.jpg,0
Dataset\Melanoma\ISIC_6673956.jpg,0
Dataset\Melanoma\ISIC_7539727.jpg,0
Dataset\Melanoma\ISIC_6876932.jpg,0
Dataset\Melanoma\ISIC_7059544.jpg,0
Dataset\Melanoma\ISIC_7039745.jpg,0
Dataset\Tinea\t-tinea-body-114.jpg,1
Dataset\Tinea\t-candidiasis-large-skin-folds-183.jpg,1
Dataset\Tinea\v-tinea-foot-plantar-28.jpg,1
Dataset\Melanoma\ISIC_6817405.jpg,0
Dataset\Melanoma\ISIC_7253561.jpg,0
Dataset\Melanoma\ISIC_7343567.jpg,0
Dataset\Melanoma\ISIC_7531633.jpg,0
Dataset\Melanoma\ISIC_6767569.jpg,0
Dataset\Melanoma\ISIC_6872792.jpg,0
Dataset\Melanoma\ISIC_6706980.jpg,0
Dataset\Melanoma\ISIC_6831482.jpg,0
Dataset\Tinea\v-tinea-primary-lesion-40.jpg,1
Dataset\Melanoma\ISIC_7119723.jpg,0
Dataset\Melanoma\ISIC_7617170.jpg,0
Dataset\Tinea\v-tinea-foot-plantar-48.jpg,1
Dataset\Melanoma\ISIC_7472636.jpg,0
Dataset\Melanoma\ISIC_7238928.jpg,0
Dataset\Tinea\v-tinea-groin-48.jpg,1
Dataset\Melanoma\ISIC_7370281.jpg,0
Dataset\Melanoma\ISIC_6842258.jpg,0
Dataset\Melanoma\ISIC_7438675.jpg,0
Dataset\Melanoma\ISIC_6782898.jpg,0
Dataset\Tinea\t-tinea-foot-webs-71.jpg,1
Dataset\Melanoma\ISIC_7474994.jpg,0
Dataset\Melanoma\ISIC_6888402.jpg,0
Dataset\Melanoma\ISIC_6728205.jpg,0
Dataset\Melanoma\ISIC_6656563.jpg,0
Dataset\Tinea\t-tinea-body-193.jpg,1
Dataset\Tinea\t-tinea-body-163.jpg,1
Dataset\Tinea\t-tinea-palm-8.jpg,1
Dataset\Melanoma\ISIC_6848560.jpg,0
Dataset\Tinea\t-candidiasis-large-skin-folds-129.jpg,1
Dataset\Melanoma\ISIC_6809586.jpg,0
Dataset\Melanoma\ISIC_7271718.jpg,0
Dataset\Melanoma\ISIC_6947576.jpg,0
Dataset\Melanoma\ISIC_6754247.jpg,0
Dataset\Melanoma\ISIC_7230304.jpg,0
Dataset\Melanoma\ISIC_7418760.jpg,0
Dataset\Melanoma\ISIC_6958534.jpg,0
Dataset\Tinea\v-tinea-versicolor-137.jpg,1
Dataset\Melanoma\ISIC_7459410.jpg,0
Dataset\Tinea\t-tinea-face-6.jpg,1
Dataset\Melanoma\ISIC_6690602.jpg,0
Dataset\Tinea\t-tinea-groin-51.jpg,1
Dataset\Melanoma\ISIC_7336383.jpg,0
Dataset\Tinea\t-tinea-body-158.jpg,1
Dataset\Tinea\t-candida-penis-6.jpg,1
Dataset\Tinea\t-tinea-hand-dorsum-36.jpg,1
Dataset\Melanoma\ISIC_7240424.jpg,0
Dataset\Melanoma\ISIC_6783107.jpg,0
Dataset\Melanoma\ISIC_6725049.jpg,0
Dataset\Melanoma\ISIC_7292308.jpg,0
Dataset\Melanoma\ISIC_6747026.jpg,0
Dataset\Tinea\1_5.jpg,1
Dataset\Tinea\v-tinea-groin-130.jpg,1
Dataset\Tinea\t-tinea-body-86.jpg,1
Dataset\Melanoma\ISIC_7400392.jpg,0
Dataset\Tinea\t-tinea-groin-10.jpg,1
Dataset\Melanoma\ISIC_7356589.jpg,0
Dataset\Melanoma\ISIC_7400522.jpg,0
Dataset\Melanoma\ISIC_6901670.jpg,0
Dataset\Tinea\t-tinea-face-40.jpg,1
Dataset\Tinea\t-tinea-laboratory-11.jpg,1
Dataset\Melanoma\ISIC_7139532.jpg,0
Dataset\Melanoma\ISIC_7192331.jpg,0
Dataset\Tinea\4_24.jpg,1
Dataset\Melanoma\ISIC_7505675.jpg,0
